"Position","Nickname","Species","Nature","Gender","ESV","HP_Type","Ability","Move1","Move2","Move3","Move4","HeldItem","HP","ATK","DEF","SPA","SPD","SPE","MetLoc","EggLoc","Ball","OT","Version","OTLang","Legal","EncounterType","EC","PID","IV_HP","IV_ATK","IV_DEF","IV_SPA","IV_SPD","IV_SPE","EXP","Level","EV_HP","EV_ATK","EV_DEF","EV_SPA","EV_SPD","EV_SPE","Cool","Beauty","Cute","Smart","Tough","Sheen","NotOT","AbilityNum","GenderFlag","Form","PokerusStrain","PokerusDays","MetLevel","OriginalTrainerGender","FatefulEncounter","IsEgg","IsNicknamed","IsShiny","TID16","SID16","TSV","Move1_PP","Move2_PP","Move3_PP","Move4_PP","Move1_PPUp","Move2_PPUp","Move3_PPUp","Move4_PPUp","Relearn1","Relearn2","Relearn3","Relearn4","Checksum","Friendship","EggYear","EggMonth","EggDay","MetYear","MetMonth","MetDay"
"main @ [05] (Box 5)-20: 0898-02 - バドレックス - 9667102859D4.pk9","バドレックス","バドレックス","おくびょう","-","3074","ドラゴン","じんばいったい (レイスポス)","アストラルビット","サイコショック","リーフストーム","テラバースト","こだわりメガネ","372","157","209","371","251","438","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","102859D4","2831E819","31","0","31","31","31","31","1250000","100","124","0","52","22","60","252","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","8","16","8","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","38503","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-21: 0898-02 - バドレックス - C5003945FC57.pk9","バドレックス","バドレックス","おくびょう","-","1075","ドラゴン","じんばいったい (レイスポス)","アストラルビット","ドレインキッス","ちょうはつ","わるだくみ","いのちのたま","348","157","196","423","236","438","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","3945FC57","B18BF2BA","31","0","31","31","31","31","1250000","100","30","0","0","228","0","252","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","8","16","32","32","3","3","3","3","(なし)","(なし)","(なし)","(なし)","50432","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-22: 0898-02 - バドレックス - C0828F805838.pk9","バドレックス","バドレックス","おくびょう","-","3420","ドラゴン","じんばいったい (レイスポス)","アストラルビット","サイコショック","トリック","テラバースト","こだわりスカーフ","341","157","227","425","236","410","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","8F805838","486F9DAC","31","0","31","31","31","31","1250000","100","0","0","126","236","0","148","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","49282","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-23: 0898-02 - バドレックス - 2DC804FE407D.pk9","バドレックス","バドレックス","おくびょう","-","2321","ドラゴン","じんばいったい (レイスポス)","アストラルビット","サイコショック","リーフストーム","テラバースト","こだわりメガネ","372","157","209","371","251","438","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","04FE407D","A5FE34E8","31","0","31","31","31","31","1250000","100","124","0","52","22","60","252","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","8","16","8","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","11720","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-03: 0898 - バドレックス - 8DC2D57F7CE2.pk9","バドレックス","バドレックス","おくびょう","-","1697","ドラゴン","きんちょうかん","サイコキネシス","やどりぎのタネ","いやしのはどう","ソーラービーム","(なし)","341","148","196","196","196","215","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","D57F7CE2","2839422B","31","0","31","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","i","1","2","0","0","0","80","0","False","False","False","False","49494","51587","141","16","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","36290","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-25: 0898-01 - バドレックス - 28E1F9E8CBF7.pk9","バドレックス","バドレックス","わんぱく","-","3846","あく","じんばいったい (ブリザポス)","ブリザードランス","やどりぎのタネ","まもる","みがわり","たべのこし","404","366","438","185","297","136","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","F9E8CBF7","2D54DD3D","31","31","31","31","31","31","1250000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","10465","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-06: 0898-02 - バドレックス - FD1DB009AF87.pk9","バドレックス","バドレックス","おくびょう","-","1886","ドラゴン","じんばいったい (レイスポス)","サイコキネシス","やどりぎのタネ","いやしのはどう","ソーラービーム","(なし)","341","157","196","366","236","369","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","B009AF87","2D4E58A0","31","0","31","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","16","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","64797","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-02: 0898 - バドレックス - F8F4835AA18C.pk9","バドレックス","バドレックス","いじっぱり","-","2734","あく","きんちょうかん","サイコキネシス","やどりぎのタネ","いやしのはどう","ソーラービーム","(なし)","274","172","157","141","157","157","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","835AA18C","FD4757AA","31","31","31","31","31","31","640000","80","0","0","0","0","0","0","0","0","0","0","0","0","i","1","2","0","0","0","80","0","False","False","False","False","49494","51587","141","10","10","10","10","0","0","0","0","(なし)","(なし)","(なし)","(なし)","63732","100","1","1","1","2025","8","10"
"main @ [05] (Box 5)-12: 0898-01 - バドレックス - 5C0B24FD43EC.pk9","バドレックス","バドレックス","ゆうかん","-","3874","あく","じんばいったい (ブリザポス)","サイコキネシス","やどりぎのタネ","いやしのはどう","ソーラービーム","(なし)","341","402","336","206","296","122","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","24FD43EC","E7321513","31","31","31","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","16","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","23563","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-26: 0898-01 - バドレックス - DFD62160BB3C.pk9","バドレックス","バドレックス","いじっぱり","-","3339","あく","じんばいったい (ブリザポス)","ブリザードランス","トリック","テラバースト","１０まんばりき","こだわりハチマキ","400","402","399","185","296","141","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","2160BB3C","AE0E7EB8","31","31","31","31","31","31","1250000","100","236","0","252","0","0","22","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","57302","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-09: 0898 - バドレックス - 7C4BFDBB4585.pk9","バドレックス","バドレックス","ゆうかん","-","3286","あく","きんちょうかん","サイコキネシス","やどりぎのタネ","いやしのはどう","ソーラービーム","(なし)","341","215","196","196","196","176","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","FDBB4585","1CBCD1D7","31","31","31","31","31","31","1250000","100","0","0","0","0","0","0","0","0","0","0","0","0","i","1","2","0","0","0","80","0","False","False","False","False","49494","51587","141","16","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","31819","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-19: 0898-02 - バドレックス - 59B52310434C.pk9","バドレックス","バドレックス","おくびょう","-","1192","ドラゴン","じんばいったい (レイスポス)","アストラルビット","サイコショック","トリック","テラバースト","こだわりスカーフ","341","157","227","425","236","410","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","2310434C","06984C11","31","0","31","31","31","31","1250000","100","0","0","126","236","0","148","0","0","0","0","0","0","i","1","2","2","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","22965","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-29: 0898-01 - バドレックス - 4CFB76194035.pk9","バドレックス","バドレックス","いじっぱり","-","3266","あく","じんばいったい (ブリザポス)","ブリザードランス","トリック","テラバースト","１０まんばりき","こだわりハチマキ","400","402","399","185","296","141","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","76194035","6BB3A791","31","31","31","31","31","31","1250000","100","236","0","252","0","0","22","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","19707","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-28: 0898-01 - バドレックス - 646BD700C22A.pk9","バドレックス","バドレックス","わんぱく","-","3736","あく","じんばいったい (ブリザポス)","ブリザードランス","やどりぎのタネ","まもる","みがわり","たべのこし","404","366","438","185","297","136","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","D700C22A","82616BE6","31","31","31","31","31","31","1250000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","8","16","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","25707","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-27: 0898-01 - バドレックス - 4511B645C0FE.pk9","バドレックス","バドレックス","ゆうかん","-","0702","あく","じんばいったい (ブリザポス)","つららばり","タネマシンガン","ヘビーボンバー","１０まんばりき","いかさまダイス","404","402","399","206","297","122","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","B645C0FE","17783C9D","31","31","31","31","31","31","1250000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","48","48","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","17681","100","1","1","1","2024","9","24"
"main @ [05] (Box 5)-30: 0898-01 - バドレックス - 4F8FFBCEDC87.pk9","バドレックス","バドレックス","ゆうかん","-","0980","あく","じんばいったい (ブリザポス)","つららばり","タネマシンガン","ヘビーボンバー","１０まんばりき","いかさまダイス","404","402","399","206","297","122","カンムリしんでん (カンムリせつげん)","－－－－－－－－－－","モンスターボール","i","ソード","Japanese","True","Static Encounter","FBCEDC87","B436897D","31","31","31","31","31","31","1250000","100","252","0","252","0","6","0","0","0","0","0","0","0","i","1","2","1","0","0","80","0","False","False","False","False","49494","51587","141","48","48","16","16","3","3","3","3","(なし)","(なし)","(なし)","(なし)","20367","100","1","1","1","2024","9","24"
